contentid,contenttypeid,roomcode,roomtitle,roomsize1,roomcount,roombasecount,roommaxcount,roomoffseasonminfee1,roomoffseasonminfee2,roompeakseasonminfee1,roompeakseasonminfee2,roomintro,roombathfacility,roombath,roomhometheater,roomaircondition,roomtv,roompc,roomcable,roominternet,roomrefrigerator,roomtoiletries,roomsofa,roomcook,roomtable,roomhairdryer,roomsize2,roomimg1,roomimg1alt,cpyrhtDivCd1,roomimg2,roomimg2alt,cpyrhtDivCd2,roomimg3,roomimg3alt,cpyrhtDivCd3,roomimg4,roomimg4alt,cpyrhtDivCd4,roomimg5,roomimg5alt,cpyrhtDivCd5
2639707,32,50776,코너 스위트,60,2,2,2,550000,550000,550000,550000,"※ 객실 가격 전화문의 요망<br>※ 위 정보는 2023년 11월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,198,http://tong.visitkorea.or.kr/cms/resource/93/2639693_image2_1.jpg,포포인츠 바이 쉐라톤 서울 구로_코너스위트 거실,Type3,http://tong.visitkorea.or.kr/cms/resource/94/2639694_image2_1.jpg,포포인츠 바이 쉐라톤 서울 구로_코너스위트 욕실,Type3,http://tong.visitkorea.or.kr/cms/resource/97/2639697_image2_1.jpg,포포인츠 바이 쉐라톤 서울 구로_코너스위트,Type3,,,,,,
2639707,32,50777,프레지던셜 스위트,92,1,2,2,350000,350000,350000,350000,"※ 객실 가격 전화문의 요망<br>※ 위 정보는 2023년 11월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,303,http://tong.visitkorea.or.kr/cms/resource/99/2639699_image2_1.jpg,포포인츠 바이 쉐라톤 서울 구로_프레지던셜 다이닝룸,Type3,http://tong.visitkorea.or.kr/cms/resource/00/2639700_image2_1.jpg,포포인츠 바이 쉐라톤 서울 구로_프레지던셜 리빙룸,Type3,http://tong.visitkorea.or.kr/cms/resource/01/2639701_image2_1.jpg,포포인츠 바이 쉐라톤 서울 구로_프레지던셜 침실,Type3,,,,,,
2819007,32,56142,슈페리어 더블,7,181,2,2,350000,350000,350000,350000,"※ 더블 침대1개, 비데, 개별화장실 보유<br />※ 객실 가격 전화문의 요망<br/>※ 위 정보는 2022년 05월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,,Y,Y,Y,Y,,Y,Y,23.2,,,,,,,,,,,,,,,
2819007,32,56143,슈페리어 트윈,7,141,2,2,350000,350000,350000,350000,"※ 싱글 침대 2개, 비데, 개별화장실 보유<br />※ 객실 가격 전화문의 요망<br/>※ 위 정보는 2022년 05월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,,Y,Y,Y,Y,,Y,Y,23.2,,,,,,,,,,,,,,,
2819007,32,56144,슈페리어 가든,7,2,2,2,450000,450000,450000,450000,"※ 야외 전용 테라스, 더블 1개 또는 싱글 침대 2개, 개별화장실 보유<br />※ 객실 가격 전화문의 요망<br/>※ 위 정보는 2022년 05월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,,Y,Y,Y,Y,,Y,Y,23.2,,,,,,,,,,,,,,,
2819007,32,56145,슈페리어 장애인,7,12,2,2,350000,350000,350000,350000,"※ 더블 침대 1개, 장애인용 화장실, 휠체어 접근 가능<br />※ 객실 가격 전화문의 요망<br/>※ 위 정보는 2022년 05월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,,Y,Y,Y,Y,,Y,Y,23.2,,,,,,,,,,,,,,,
2819007,32,56146,디럭스,7,21,2,2,400000,500000,400000,500000,"※ 킹 침대1개, 비데, 개별화장실 보유, 유아용 침대/간이 침대 1개 허용<br />※ 객실 가격 전화문의 요망<br/>※ 위 정보는 2022년 05월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,,Y,Y,Y,Y,,Y,Y,28,,,,,,,,,,,,,,,
2819007,32,56147,프리미어,13,17,2,4,500000,550000,500000,550000,"※ 550,000<br />※ 객실 가격 전화문의 요망<br/>※ 위 정보는 2022년 05월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,,Y,Y,Y,Y,,Y,Y,45.7,,,,,,,,,,,,,,,
2819007,32,56148,을지로 스위트,22,1,2,2,1000000,1000000,1000000,1000000,"※ 거실, 침실, 다이닝 룸, 킹 침대 1개, 개별화장실 2개 보유(장애인용 화장실 보유)<br />※ 객실 가격 전화문의 요망<br/>※ 위 정보는 2022년 05월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,,Y,Y,Y,Y,,Y,Y,74.5,,,,,,,,,,,,,,,
2022481,32,44237,Superior Queen,7,148,2,2,0,0,0,0,※ 객실 가격은 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,23.5,,,,,,,,,,,,,,,
2022481,32,44238,Superior Twin,8,155,2,2,0,0,0,0,※ 객실 가격은 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,23.5,,,,,,,,,,,,,,,
2022481,32,44239,Deluxe King,10,20,3,4,0,0,0,0,"※ 객실 가격은 전화문의 요망<br />※ 코너룸, 간이침대 1개 가능 54,450 KRW /1박당 ",Y,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,35.5,,,,,,,,,,,,,,,
2022481,32,44240,Deluxe Twin,10,8,3,4,0,0,0,0,"※ 객실 가격은 전화문의 요망<br />※ 코너룸, 간이침대 1개 가능 54,450 KRW /1박당 		
",Y,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,35.5,,,,,,,,,,,,,,,
2022481,32,44241,Deluxe King Corner,10,3,3,4,0,0,0,0,"※ 객실 가격은 전화문의 요망<br />※ 코너룸, 간이침대 1개 가능 54,450 KRW /1박당 		
",Y,Y,,Y,Y,,Y,Y,Y,Y,,,Y,Y,35.5,,,,,,,,,,,,,,,
2022481,32,44242,Deluxe Family Twin,10,8,3,4,0,0,0,0,"※ 객실 가격은 전화문의 요망<br />※ 코너룸, 간이침대 1개 가능 54,450 KRW /1박당 		
",Y,Y,,Y,Y,,Y,Y,Y,Y,,,Y,Y,35.5,,,,,,,,,,,,,,,
3044644,32,,"안해, 해안",21,1,2,6,120000,333000,230000,500000,"거실1, 침실1(침대2), 개별노천탕, 전기그릴, 프라이빗공간테라스, 연인들 인기 객실",Y,Y,,Y,Y,,Y,Y,Y,Y,,Y,Y,Y,69,,,,,,,,,,,,,,,
3044644,32,,"지금, 일로",21,1,2,6,120000,333000,240000,500000,"거실1, 침실1(침대2), 넓은 테라스, 개별 노천탕, 개별 바베큐, 등대 전경",Y,Y,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,69,,,,,,,,,,,,,,,
3044644,32,,"해로, 연해",14,1,2,3,90000,234000,160000,350000,"원룸, 가성비 좋음, 개별바베큐, 넓은 침대",Y,Y,,Y,Y,,Y,Y,Y,Y,,Y,Y,Y,46,,,,,,,,,,,,,,,
3044644,32,,사색,25,1,2,6,160000,370000,260000,550000,"거실1, 침실1(침대2), 화장실2, 양면바다뷰, 노천탕, 개별 바베큐, 재방문 높은 객실",Y,Y,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,82,,,,,,,,,,,,,,,
3044644,32,,해인,60,3,10,12,370000,1000000,700000,1500000,"2층, 바다전면뷰, 최고 인기 객실. 개별노천탕과 전기그릴 있음",Y,Y,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,198,,,,,,,,,,,,,,,
2911693,32,57043,온돌룸,0,1,3,4,80000,150000,330000,350000,"침구세트가 구비되어 있습니다.
",Y,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,0,http://tong.visitkorea.or.kr/cms/resource/22/3055322_image2_1.jpg,포항스테이호텔_온돌룸 (1),Type1,http://tong.visitkorea.or.kr/cms/resource/20/3055320_image2_1.jpg,포항스테이호텔_온돌룸 (2),Type1,http://tong.visitkorea.or.kr/cms/resource/19/3055319_image2_1.jpg,포항스테이호텔_온돌룸 (3),Type1,,,,,,
2911693,32,57041,스탠다드 더블,0,29,2,3,70000,100000,150000,200000,"침대(더블침대)와 욕실이 떨어져 있음
",Y,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,0,http://tong.visitkorea.or.kr/cms/resource/27/3055327_image2_1.jpg,포항스테이호텔_스탠다드 더블룸 (1),Type1,http://tong.visitkorea.or.kr/cms/resource/26/3055326_image2_1.jpg,포항스테이호텔_스탠다드 더블룸 (2),Type1,http://tong.visitkorea.or.kr/cms/resource/25/3055325_image2_1.jpg,포항스테이호텔_스탠다드 더블룸 (3),Type1,http://tong.visitkorea.or.kr/cms/resource/24/3055324_image2_1.jpg,포항스테이호텔_스탠다드 더블룸 (4),Type1,,,
2911693,32,57045,패밀리 트윈,0,3,3,4,80000,150000,330000,350000,"더블침대 2개로 가족단위 손님들이 이용하기에 좋습니다.
",Y,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,0,http://tong.visitkorea.or.kr/cms/resource/14/3055314_image2_1.jpg,포항스테이호텔_패밀리 트윈룸 (1),Type1,http://tong.visitkorea.or.kr/cms/resource/15/3055315_image2_1.jpg,포항스테이호텔_패밀리 트윈룸 (2),Type1,http://tong.visitkorea.or.kr/cms/resource/13/3055313_image2_1.jpg,포항스테이호텔_패밀리 트윈룸 (3),Type1,http://tong.visitkorea.or.kr/cms/resource/12/3055312_image2_1.jpg,포항스테이호텔_패밀리 트윈룸 (4),Type1,,,
2911693,32,59177,베드트윈룸,0,2,3,4,80000,150000,330000,350000,더블침대 1개와 싱글침대 1개로 가족단위 손님들이 이용하기에 좋습니다.,Y,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,0,http://tong.visitkorea.or.kr/cms/resource/33/3055333_image2_1.jpg,포항스테이호텔_베드트윈룸 (1),Type1,http://tong.visitkorea.or.kr/cms/resource/32/3055332_image2_1.jpg,포항스테이호텔_베드트윈룸 (2),Type1,http://tong.visitkorea.or.kr/cms/resource/31/3055331_image2_1.jpg,포항스테이호텔_베드트윈룸 (3),Type1,http://tong.visitkorea.or.kr/cms/resource/30/3055330_image2_1.jpg,포항스테이호텔_베드트윈룸 (4),Type1,,,
2048796,32,45196,잠자는 집,12,0,5,5,60000,60000,60000,60000,,,,,Y,Y,,Y,Y,Y,,,,Y,Y,40,http://tong.visitkorea.or.kr/cms/resource/47/2048747_image2_1.jpg,포항전통문화체험관_한옥온돌방_02,Type3,http://tong.visitkorea.or.kr/cms/resource/41/2048741_image2_1.jpg,포항전통문화체험관_한옥온돌방_01,Type3,http://tong.visitkorea.or.kr/cms/resource/97/2048797_image2_1.jpg,포항전통문화체험관_잠자는집_한옥온돌방_03,Type3,,,,,,
1834278,32,38611,스탠다드,0,0,2,0,0,0,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,,,,Y,0,http://tong.visitkorea.or.kr/cms/resource/97/1834297_image2_1.JPG,부산시_해운대구_폭시모텔_준특실_1,Type3,http://tong.visitkorea.or.kr/cms/resource/96/1834296_image2_1.JPG,부산시_해운대구_폭시모텔_준특실_2,Type3,http://tong.visitkorea.or.kr/cms/resource/95/1834295_image2_1.JPG,부산시_해운대구_폭시모텔_준특실_3,Type3,http://tong.visitkorea.or.kr/cms/resource/94/1834294_image2_1.JPG,부산시_해운대구_폭시모텔_준특실_4,Type3,,,
1834278,32,38612,디럭스,0,0,2,0,0,0,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,,Y,Y,Y,,,,Y,0,http://tong.visitkorea.or.kr/cms/resource/88/1834288_image2_1.JPG,부산시_해운대구_폭시모텔_특실_2,Type3,http://tong.visitkorea.or.kr/cms/resource/87/1834287_image2_1.JPG,부산시_해운대구_폭시모텔_특실_3,Type3,http://tong.visitkorea.or.kr/cms/resource/86/1834286_image2_1.JPG,부산시_해운대구_폭시모텔_특실_6,Type3,http://tong.visitkorea.or.kr/cms/resource/85/1834285_image2_1.JPG,부산시_해운대구_폭시모텔_특실_7,Type3,http://tong.visitkorea.or.kr/cms/resource/84/1834284_image2_1.JPG,부산시_해운대구_폭시모텔_특실_8,Type3
1834278,32,38614,프리미엄,0,0,2,0,0,0,0,0,※ 객실 가격 전화문의 요망,Y,Y,,Y,Y,,,Y,Y,Y,,,Y,Y,0,http://tong.visitkorea.or.kr/cms/resource/02/1834302_image2_1.JPG,부산시_해운대구_폭시모텔_스위트_1,Type3,http://tong.visitkorea.or.kr/cms/resource/01/1834301_image2_1.JPG,부산시_해운대구_폭시모텔_스위트_5,Type3,http://tong.visitkorea.or.kr/cms/resource/00/1834300_image2_1.JPG,부산시_해운대구_폭시모텔_스위트_8,Type3,http://tong.visitkorea.or.kr/cms/resource/99/1834299_image2_1.JPG,부산시_해운대구_폭시모텔_스위트_9,Type3,http://tong.visitkorea.or.kr/cms/resource/98/1834298_image2_1.JPG,부산시_해운대구_폭시모텔_스위트_10,Type3
1834278,32,47442,패밀리 콘도,0,0,0,0,0,0,0,0,※ 객실 가격 전화문의 요망,Y,Y,,Y,Y,,Y,Y,Y,Y,,,,Y,0,,,,,,,,,,,,,,,
1834278,32,38613,디럭스 트윈,0,0,2,0,0,0,0,0,※ 객실 가격 전화문의 요망,Y,Y,,Y,Y,,Y,Y,Y,Y,,,,Y,0,http://tong.visitkorea.or.kr/cms/resource/93/1834293_image2_1.JPG,부산시_해운대구_폭시모텔_트윈_1,Type3,http://tong.visitkorea.or.kr/cms/resource/92/1834292_image2_1.JPG,부산시_해운대구_폭시모텔_트윈_2,Type3,http://tong.visitkorea.or.kr/cms/resource/91/1834291_image2_1.JPG,부산시_해운대구_폭시모텔_트윈_3,Type3,http://tong.visitkorea.or.kr/cms/resource/90/1834290_image2_1.JPG,부산시_해운대구_폭시모텔_트윈_4,Type3,http://tong.visitkorea.or.kr/cms/resource/89/1834289_image2_1.JPG,부산시_해운대구_폭시모텔_트윈_5,Type3
2769634,32,54919,1학년3반/ 2학년1반 / 2학년2반,15,3,4,5,150000,170000,0,0,"※ 위 정보는 2024년 05월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,
2769634,32,54920,3학년1반 / 3학년2반,25,2,10,12,390000,430000,0,0,"※ 위 정보는 2024년 05월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",,,,,,,,,,,,,,,82,,,,,,,,,,,,,,,
2769634,32,54921,4학년1반 / 4학년2반 / 4학년3반,27,3,10,12,390000,430000,0,0,"※ 위 정보는 2024년 05월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",,,,,,,,,,,,,,,89,,,,,,,,,,,,,,,
2769634,32,54922,5학년1반,35,1,15,18,500000,550000,0,0,"※ 위 정보는 2024년 05월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",,,,,,,,,,,,,,,115,,,,,,,,,,,,,,,
2769634,32,54923,6학년1반 / 6학년2반,37,2,20,24,500000,550000,0,0,"※ 위 정보는 2024년 05월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",,,,,,,,,,,,,,,122,,,,,,,,,,,,,,,
1936201,32,41616,디럭스 스위트,22,0,2,2,0,0,0,0,※ 객실 가격 전화문의 요망,Y,Y,,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,72,http://tong.visitkorea.or.kr/cms/resource/57/1936157_image2_1.jpg,베니키아호텔 폰타나_디럭스스위트2,Type3,http://tong.visitkorea.or.kr/cms/resource/33/1936133_image2_1.jpg,베니키아호텔 폰타나_디럭스스위트1,Type3,,,,,,,,,
1936201,32,41617,디럭스 트윈,11,0,2,3,0,0,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,37,http://tong.visitkorea.or.kr/cms/resource/61/1936161_image2_1.jpg,베니키아호텔 폰타나_디럭스트윈1,Type3,http://tong.visitkorea.or.kr/cms/resource/63/1936163_image2_1.jpg,베니키아호텔 폰타나_디럭스트윈2,Type3,,,,,,,,,
1936201,32,41619,스탠다드 더블,11,0,2,2,0,0,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,37,http://tong.visitkorea.or.kr/cms/resource/27/1936127_image2_1.jpg,베니키아호텔 폰타나_스탠다드더블1,Type3,http://tong.visitkorea.or.kr/cms/resource/35/1936135_image2_1.jpg,베니키아호텔 폰타나_스탠다드 더블2,Type3,,,,,,,,,
1936201,32,41620,스탠다드 온돌,11,0,2,0,0,0,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,37,http://tong.visitkorea.or.kr/cms/resource/47/1936147_image2_1.jpg,베니키아호텔 폰타나_스탠다드온돌1,Type3,http://tong.visitkorea.or.kr/cms/resource/51/1936151_image2_1.jpg,베니키아호텔 폰타나_스탠다드온돌3,Type3,http://tong.visitkorea.or.kr/cms/resource/44/1936144_image2_1.jpg,베니키아호텔 폰타나_스탠다드온돌2,Type3,,,,,,
1936201,32,41618,디럭스 더블,11,0,2,2,0,0,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,37,http://tong.visitkorea.or.kr/cms/resource/49/1936149_image2_1.jpg,베니키아호텔 폰타나_디럭스더블1,Type3,http://tong.visitkorea.or.kr/cms/resource/37/1936137_image2_1.jpg,베니키아호텔 폰타나_디럭스더블2,Type3,,,,,,,,,
139512,32,14577,스탠다드 더블,12,0,2,0,198000,198000,0,0,"※ 위 정보는 2022년 04월에 수정된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,39.66,http://tong.visitkorea.or.kr/cms/resource/41/1336641_image2_1.jpg,경기 부천시_폴라리스관광호텔_디럭스_2,Type3,http://tong.visitkorea.or.kr/cms/resource/40/1336640_image2_1.jpg,경기 부천시_폴라리스관광호텔_디럭스_1,Type3,http://tong.visitkorea.or.kr/cms/resource/42/1336642_image2_1.jpg,경기 부천시_폴라리스관광호텔_디럭스_3,Type3,http://tong.visitkorea.or.kr/cms/resource/43/1336643_image2_1.jpg,경기 부천시_폴라리스관광호텔_디럭스_4,Type3,http://tong.visitkorea.or.kr/cms/resource/45/1336645_image2_1.jpg,경기 부천시_폴라리스관광호텔_디럭스_5,Type3
139512,32,14578,스탠다드 트윈,12,0,2,0,209000,209000,0,0,"※ 위 정보는 2022년 04월에 수정된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,Y,Y,Y,Y,Y,,,Y,Y,39.66,http://tong.visitkorea.or.kr/cms/resource/46/1336646_image2_1.jpg,경기 부천시_폴라리스관광호텔_스위트_1,Type3,http://tong.visitkorea.or.kr/cms/resource/48/1336648_image2_1.jpg,경기 부천시_폴라리스관광호텔_스위트_2,Type3,http://tong.visitkorea.or.kr/cms/resource/50/1336650_image2_1.jpg,경기 부천시_폴라리스관광호텔_스위트_3,Type3,http://tong.visitkorea.or.kr/cms/resource/54/1336654_image2_1.jpg,경기 부천시_폴라리스관광호텔_스위트_5,Type3,http://tong.visitkorea.or.kr/cms/resource/51/1336651_image2_1.jpg,경기 부천시_폴라리스관광호텔_스위트_4,Type3
